"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2015","6.9666","6.9998","7.0101","6.9352","","-0.43%"
"12/03/2015","6.9966","6.7922","7.0257","6.7419","","3.05%"
"12/02/2015","6.7897","6.8038","6.8096","6.7510","","-0.18%"
"12/01/2015","6.8022","6.7616","6.8080","6.7577","","0.65%"
"11/30/2015","6.7583","6.7735","6.7798","6.7545","","-0.20%"
"11/27/2015","6.7718","6.7796","6.8040","6.7582","","-0.07%"
"11/26/2015","6.7767","6.7895","6.7943","6.7723","","-0.16%"
"11/25/2015","6.7876","6.8010","6.8308","6.7509","","-0.14%"
"11/24/2015","6.7972","6.7959","6.8208","6.7854","","0.05%"
"11/23/2015","6.7941","6.7975","6.8094","6.7678","","0.00%"
"11/20/2015","6.7940","6.8515","6.8582","6.7930","","-0.82%"
"11/19/2015","6.8503","6.8057","6.8703","6.8025","","0.69%"
"11/18/2015","6.8034","6.7885","6.8277","6.7789","","0.26%"
"11/17/2015","6.7859","6.8101","6.8139","6.7801","","-0.29%"
"11/16/2015","6.8057","6.8534","6.8706","6.7997","","-0.92%"
"11/13/2015","6.8687","6.8881","6.8903","6.8285","","-0.30%"
"11/12/2015","6.8893","6.8412","6.8979","6.8090","","0.72%"
"11/11/2015","6.8403","6.8224","6.8554","6.8162","","0.30%"
"11/10/2015","6.8201","6.8406","6.8485","6.7903","","-0.27%"
"11/09/2015","6.8384","6.8185","6.8654","6.8096","","0.25%"
"11/06/2015","6.8216","6.9069","6.9195","6.8022","","-1.22%"
"11/05/2015","6.9056","6.8846","6.9157","6.8738","","0.34%"
"11/04/2015","6.8825","6.9491","6.9507","6.8701","","-0.95%"
"11/03/2015","6.9484","6.9806","6.9922","6.9288","","-0.46%"
"11/02/2015","6.9803","6.9673","7.0109","6.9607","","0.39%"
"10/30/2015","6.9530","6.9784","6.9961","6.9405","","-0.32%"
"10/29/2015","6.9755","6.9472","6.9832","6.9342","","0.46%"
"10/28/2015","6.9438","7.0212","7.0563","6.9281","","-1.05%"
"10/27/2015","7.0174","7.0257","7.0390","7.0073","","-0.07%"
"10/26/2015","7.0224","6.9897","7.0324","6.9770","","0.43%"
"10/23/2015","6.9926","7.0631","7.0748","6.9798","","-0.97%"
"10/22/2015","7.0609","7.1995","7.2079","7.0571","","-1.89%"
"10/21/2015","7.1969","7.2029","7.2227","7.1957","","-0.07%"
"10/20/2015","7.2018","7.2041","7.2292","7.1884","","0.01%"
"10/19/2015","7.2010","7.2111","7.2420","7.1904","","-0.09%"
"10/16/2015","7.2073","7.2236","7.2442","7.2004","","-0.22%"
"10/15/2015","7.2229","7.2831","7.2930","7.2109","","-0.80%"
"10/14/2015","7.2810","7.2169","7.2941","7.2144","","0.90%"
"10/13/2015","7.2162","7.1801","7.2333","7.1728","","0.54%"
"10/12/2015","7.1775","7.2060","7.2200","7.1801","","-0.37%"
"10/09/2015","7.2041","7.1657","7.2260","7.1519","","0.55%"
"10/08/2015","7.1648","7.1426","7.1966","7.1391","","0.33%"
"10/07/2015","7.1409","7.1649","7.1725","7.1258","","-0.29%"
"10/06/2015","7.1618","7.1131","7.1703","7.1003","","0.74%"
"10/05/2015","7.1091","7.1331","7.1760","7.1007","","-0.21%"
"10/02/2015","7.1243","7.1153","7.1941","7.0867","","0.14%"
"10/01/2015","7.1142","7.1050","7.1255","7.0772","","0.16%"
"09/30/2015","7.1030","7.1581","7.1670","7.0926","","-0.72%"
"09/29/2015","7.1542","7.1620","7.1810","7.1228","","-0.08%"
"09/28/2015","7.1601","7.1361","7.1643","7.0989","","0.36%"
"09/25/2015","7.1347","7.1684","7.1710","7.0851","","-0.44%"
"09/24/2015","7.1661","7.1408","7.2109","7.1197","","0.36%"
"09/23/2015","7.1401","7.0901","7.1590","7.0803","","0.75%"
"09/22/2015","7.0871","7.1267","7.1463","7.0857","","-0.50%"
"09/21/2015","7.1228","7.1834","7.2165","7.1213","","-0.98%"
"09/18/2015","7.1931","7.2805","7.2938","7.1713","","-1.16%"
"09/17/2015","7.2778","7.1924","7.2846","7.1837","","1.22%"
"09/16/2015","7.1904","7.1790","7.2125","7.1437","","0.22%"
"09/15/2015","7.1748","7.2043","7.2166","7.1714","","-0.43%"
"09/14/2015","7.2055","7.2287","7.2442","7.1846","","-0.30%"
"09/11/2015","7.2269","7.1935","7.2363","7.1745","","0.50%"
"09/10/2015","7.1907","7.1476","7.2037","7.1243","","0.65%"
"09/09/2015","7.1446","7.1329","7.1505","7.0988","","0.22%"
"09/08/2015","7.1289","7.1111","7.1518","7.0999","","0.31%"
"09/07/2015","7.1071","7.0926","7.1162","7.0793","","0.34%"
"09/04/2015","7.0832","7.0700","7.1075","7.0481","","0.22%"
"09/03/2015","7.0673","7.1367","7.1469","7.0468","","-0.93%"
"09/02/2015","7.1334","7.1992","7.2056","7.1285","","-0.89%"
"09/01/2015","7.1972","7.1486","7.2161","7.1448","","0.69%"
"08/31/2015","7.1481","7.1395","7.1844","7.1283","","0.12%"
"08/28/2015","7.1395","7.2028","7.2275","7.1267","","-0.86%"
"08/27/2015","7.2011","7.2544","7.2812","7.1759","","-0.69%"
"08/26/2015","7.2511","7.3864","7.4158","7.2381","","-1.78%"
"08/25/2015","7.3827","7.4419","7.4445","7.3091","","-0.78%"
"08/24/2015","7.4408","7.2597","7.5005","7.2597","","2.28%"
"08/21/2015","7.2748","7.1841","7.2789","7.1726","","1.32%"
"08/20/2015","7.1802","7.1115","7.1854","7.0990","","0.99%"
"08/19/2015","7.1100","7.0473","7.1224","7.0454","","0.94%"
"08/18/2015","7.0436","7.0837","7.1097","7.0441","","-0.53%"
"08/17/2015","7.0810","7.0994","7.1145","7.0711","","-0.23%"
"08/14/2015","7.0976","7.1344","7.1521","7.0933","","-0.49%"
"08/13/2015","7.1327","7.1257","7.1854","7.0900","","0.14%"
"08/12/2015","7.1225","6.9833","7.1831","6.9729","","2.03%"
"08/11/2015","6.9808","6.8425","7.0137","6.8272","","2.03%"
"08/10/2015","6.8421","6.8115","6.8570","6.7840","","0.50%"
"08/07/2015","6.8078","6.7863","6.8176","6.7410","","0.37%"
"08/06/2015","6.7827","6.7741","6.7949","6.7528","","0.17%"
"08/05/2015","6.7709","6.7567","6.7915","6.7363","","0.25%"
"08/04/2015","6.7543","6.8018","6.8241","6.7548","","-0.64%"
"08/03/2015","6.7979","6.8118","6.8290","6.7940","","-0.36%"
"07/31/2015","6.8226","6.7890","6.9015","6.7816","","0.51%"
"07/30/2015","6.7883","6.8216","6.8247","6.7642","","-0.46%"
"07/29/2015","6.8199","6.8673","6.8833","6.8091","","-0.67%"
"07/28/2015","6.8659","6.8885","6.8928","6.8437","","-0.30%"
"07/27/2015","6.8865","6.8141","6.9109","6.8110","","0.99%"
"07/24/2015","6.8193","6.8196","6.8290","6.7840","","0.02%"
"07/23/2015","6.8182","6.7863","6.8425","6.7813","","0.44%"
"07/22/2015","6.7886","6.7914","6.8095","6.7496","","-0.03%"
"07/21/2015","6.7907","6.7221","6.8119","6.7136","","1.03%"
"07/20/2015","6.7218","6.7268","6.7506","6.7121","","-0.01%"
"07/17/2015","6.7226","6.7529","6.7730","6.7234","","-0.44%"
"07/16/2015","6.7521","6.7979","6.8075","6.7408","","-0.65%"
"07/15/2015","6.7961","6.8364","6.8526","6.7860","","-0.57%"
"07/14/2015","6.8353","6.8311","6.8804","6.8079","","0.07%"
"07/13/2015","6.8302","6.8938","6.9523","6.8265","","-1.45%"
"07/10/2015","6.9307","6.8530","6.9646","6.8486","","1.16%"
"07/09/2015","6.8509","6.8774","6.9064","6.8238","","-0.39%"
"07/08/2015","6.8780","6.8384","6.8876","6.8144","","0.60%"
"07/07/2015","6.8369","6.8652","6.8680","6.7788","","-0.39%"
"07/06/2015","6.8639","6.8272","6.8895","6.8067","","-0.46%"
"07/03/2015","6.8953","6.8776","6.9001","6.8666","","0.28%"
"07/02/2015","6.8763","6.8548","6.9018","6.8409","","0.34%"
"07/01/2015","6.8531","6.9083","6.9283","6.8477","","-0.73%"
"06/30/2015","6.9037","6.9762","6.9814","6.8906","","-1.03%"
"06/29/2015","6.9752","6.8532","7.0029","6.8017","","0.64%"
"06/26/2015","6.9306","6.9580","6.9668","6.9110","","-0.36%"
"06/25/2015","6.9559","6.9554","6.9712","6.9254","","0.04%"
"06/24/2015","6.9533","6.9330","6.9743","6.9237","","0.30%"
"06/23/2015","6.9322","7.0422","7.0469","6.9110","","-1.54%"
"06/22/2015","7.0404","7.0562","7.0857","7.0242","","-0.11%"
"06/19/2015","7.0479","7.0518","7.0726","7.0121","","-0.04%"
"06/18/2015","7.0505","7.0396","7.0999","7.0352","","0.17%"
"06/17/2015","7.0387","6.9837","7.0538","6.9629","","0.80%"
"06/16/2015","6.9827","7.0084","7.0338","6.9564","","-0.31%"
"06/15/2015","7.0045","6.9695","7.0134","6.9471","","0.13%"
"06/12/2015","6.9953","6.9874","7.0136","6.9226","","0.12%"
"06/11/2015","6.9867","7.0277","7.0333","6.9409","","-0.57%"
"06/10/2015","7.0271","7.0022","7.0651","6.9877","","0.38%"
"06/09/2015","7.0008","7.0070","7.0401","6.9591","","-0.06%"
"06/08/2015","7.0052","6.8942","7.0176","6.8743","","1.65%"
"06/05/2015","6.8915","6.9688","6.9985","6.8542","","-1.09%"
"06/04/2015","6.9676","6.9877","7.0568","6.9610","","-0.24%"
"06/03/2015","6.9847","6.9137","6.9946","6.8666","","1.05%"
"06/02/2015","6.9120","6.7748","6.9367","6.7660","","2.07%"
"06/01/2015","6.7719","6.8098","6.8120","6.7491","","-0.56%"
"05/29/2015","6.8097","6.7894","6.8222","6.7754","","0.32%"
"05/28/2015","6.7880","6.7623","6.7962","6.7398","","0.40%"
"05/27/2015","6.7611","6.7452","6.7817","6.7092","","0.23%"
"05/26/2015","6.7454","6.8083","6.8139","6.7390","","-0.88%"
"05/25/2015","6.8056","6.8203","6.8266","6.7958","","-0.30%"
"05/22/2015","6.8262","6.8862","6.9467","6.8184","","-0.85%"
"05/21/2015","6.8848","6.8821","6.9296","6.8727","","0.06%"
"05/20/2015","6.8804","6.9201","6.9238","6.8642","","-0.55%"
"05/19/2015","6.9183","7.0204","7.0282","6.9009","","-1.44%"
"05/18/2015","7.0193","7.1082","7.1082","7.0096","","-1.21%"
"05/15/2015","7.1055","7.0760","7.1172","7.0278","","0.44%"
"05/14/2015","7.0744","7.0472","7.0980","7.0344","","0.42%"
"05/13/2015","7.0450","6.9624","7.0630","6.9507","","1.21%"
"05/12/2015","6.9611","6.9265","7.0030","6.9136","","0.52%"
"05/11/2015","6.9251","6.9527","6.9595","6.9116","","-0.43%"
"05/08/2015","6.9553","6.9929","7.0095","6.9415","","-0.52%"
"05/07/2015","6.9914","7.0362","7.0705","6.9743","","-0.66%"
"05/06/2015","7.0377","6.9421","7.0507","6.9348","","1.40%"
"05/05/2015","6.9406","6.9206","6.9644","6.8678","","0.32%"
"05/04/2015","6.9188","6.9484","6.9682","6.9054","","-0.39%"
"05/01/2015","6.9460","6.9617","7.0030","6.9317","","-0.20%"
"04/30/2015","6.9597","6.8992","6.9887","6.8694","","0.88%"
"04/29/2015","6.8988","6.8129","6.9358","6.8001","","1.28%"
"04/28/2015","6.8114","6.7747","6.8191","6.7404","","0.62%"
"04/27/2015","6.7695","6.7336","6.7952","6.7231","","0.54%"
"04/24/2015","6.7330","6.7080","6.7537","6.6830","","0.39%"
"04/23/2015","6.7071","6.6428","6.7216","6.6117","","0.97%"
"04/22/2015","6.6425","6.6580","6.6905","6.6326","","-0.19%"
"04/21/2015","6.6550","6.6584","6.6860","6.6092","","-0.04%"
"04/20/2015","6.6575","6.7076","6.7095","6.6429","","-0.58%"
"04/17/2015","6.6965","6.6681","6.7240","6.6512","","0.47%"
"04/16/2015","6.6655","6.6303","6.7034","6.5826","","0.57%"
"04/15/2015","6.6280","6.6178","6.6405","6.5592","","0.18%"
"04/14/2015","6.6163","6.5692","6.6513","6.5441","","0.75%"
"04/13/2015","6.5670","6.5826","6.5997","6.5400","","-0.22%"
"04/10/2015","6.5817","6.6148","6.6359","6.5612","","-0.48%"
"04/09/2015","6.6133","6.6870","6.6934","6.6008","","-1.07%"
"04/08/2015","6.6851","6.7013","6.7533","6.6764","","-0.22%"
"04/07/2015","6.6998","6.7636","6.7835","6.6936","","-0.94%"
"04/06/2015","6.7634","6.8070","6.8355","6.7574","","-0.50%"
"04/03/2015","6.7974","6.7445","6.8299","6.7289","","0.81%"
"04/02/2015","6.7427","6.6721","6.7579","6.6632","","1.09%"
"04/01/2015","6.6699","6.6555","6.6947","6.6434","","0.28%"
"03/31/2015","6.6515","6.7247","6.7324","6.6419","","-1.06%"
"03/30/2015","6.7229","6.7678","6.7719","6.7095","","-0.63%"
"03/27/2015","6.7657","6.7614","6.8048","6.7109","","0.10%"
"03/26/2015","6.7587","6.8147","6.8649","6.7425","","-0.80%"
"03/25/2015","6.8135","6.7788","6.8430","6.7636","","0.53%"
"03/24/2015","6.7779","6.8016","6.8443","6.7574","","-0.34%"
"03/23/2015","6.8007","6.7255","6.8183","6.6868","","1.32%"
"03/20/2015","6.7124","6.6050","6.7525","6.5938","","1.64%"
"03/19/2015","6.6038","6.7692","6.7997","6.5759","","-2.42%"
"03/18/2015","6.7677","6.6230","6.8480","6.5964","","2.20%"
"03/17/2015","6.6221","6.6185","6.6567","6.5995","","0.09%"
"03/16/2015","6.6164","6.5687","6.6511","6.5456","","0.75%"
"03/13/2015","6.5670","6.6604","6.6623","6.5484","","-1.38%"
"03/12/2015","6.6590","6.6049","6.6911","6.5728","","0.86%"
"03/11/2015","6.6025","6.6991","6.7113","6.5820","","-1.42%"
"03/10/2015","6.6979","6.7980","6.8011","6.6954","","-1.45%"
"03/09/2015","6.7965","6.7838","6.8325","6.7776","","0.10%"
"03/06/2015","6.7899","6.9130","6.9143","6.7895","","-1.74%"
"03/05/2015","6.9099","6.9469","6.9644","6.8845","","-0.51%"
"03/04/2015","6.9454","7.0122","7.0188","6.9362","","-0.93%"
"03/03/2015","7.0107","7.0146","7.0389","6.9984","","-0.05%"
"03/02/2015","7.0140","7.0145","7.0509","6.9966","","-0.05%"
"02/27/2015","7.0175","7.0087","7.0508","7.0050","","0.15%"
"02/26/2015","7.0069","7.1110","7.1229","6.9993","","-1.46%"
"02/25/2015","7.1110","7.0930","7.1287","7.0902","","0.27%"
"02/24/2015","7.0921","7.0899","7.1055","7.0608","","0.08%"
"02/23/2015","7.0865","7.1202","7.1393","7.0648","","-0.42%"
"02/20/2015","7.1165","7.1108","7.1493","7.0551","","0.11%"
"02/19/2015","7.1090","7.1293","7.1627","7.1027","","-0.25%"
"02/18/2015","7.1271","7.1374","7.1411","7.0892","","-0.13%"
"02/17/2015","7.1365","7.0937","7.1615","7.0740","","0.61%"
"02/16/2015","7.0931","7.1055","7.1428","7.0721","","-0.14%"
"02/13/2015","7.1029","7.1206","7.1422","7.1009","","-0.23%"
"02/12/2015","7.1194","7.0755","7.1334","7.0555","","0.66%"
"02/11/2015","7.0730","7.0651","7.0845","7.0412","","0.13%"
"02/10/2015","7.0636","7.0744","7.0865","7.0355","","-0.13%"
"02/09/2015","7.0731","7.0657","7.0965","7.0403","","0.14%"
"02/06/2015","7.0633","7.1756","7.1821","7.0626","","-1.54%"
"02/05/2015","7.1737","7.0884","7.1896","7.0621","","1.23%"
"02/04/2015","7.0868","7.1846","7.1862","7.0699","","-1.34%"
"02/03/2015","7.1828","7.1000","7.2178","7.0788","","1.19%"
"02/02/2015","7.0982","7.0528","7.1129","7.0500","","0.64%"
"01/30/2015","7.0532","7.0711","7.1025","7.0488","","-0.24%"
"01/29/2015","7.0702","7.0524","7.1017","7.0369","","0.27%"
"01/28/2015","7.0509","7.1064","7.1112","7.0449","","-0.75%"
"01/27/2015","7.1039","7.0286","7.1323","7.0160","","1.08%"
"01/26/2015","7.0277","6.9675","7.0645","6.9130","","0.69%"
"01/23/2015","6.9796","7.0569","7.0751","6.9227","","-1.08%"
"01/22/2015","7.0560","7.2118","7.2320","7.0264","","-2.14%"
"01/21/2015","7.2100","7.1781","7.2522","7.1716","","0.47%"
"01/20/2015","7.1762","7.2181","7.2218","7.1707","","-0.56%"
"01/19/2015","7.2165","7.1691","7.2395","7.1660","","0.52%"
"01/16/2015","7.1791","7.1976","7.2335","7.1132","","-0.21%"
"01/15/2015","7.1942","7.3044","7.3078","7.1577","","-1.50%"
"01/14/2015","7.3041","7.2963","7.3401","7.2663","","0.12%"
"01/13/2015","7.2951","7.3412","7.3551","7.2839","","-0.60%"
"01/12/2015","7.3390","7.3499","7.3704","7.3108","","-0.15%"
"01/09/2015","7.3502","7.3285","7.3555","7.3027","","0.30%"
"01/08/2015","7.3279","7.3559","7.3614","7.3046","","-0.36%"
"01/07/2015","7.3546","7.3873","7.3905","7.3319","","-0.42%"
"01/06/2015","7.3854","7.4231","7.4324","7.3835","","-0.48%"
"01/05/2015","7.4212","7.4489","7.4520","7.3738","","-0.33%"
"01/02/2015","7.4455","7.5119","7.5153","7.4477","","-0.84%"
"01/01/2015","7.5088","7.5085","7.5138","7.5054","","0.04%"
"12/31/2014","7.5057","7.5389","7.5514","7.5073","","-0.44%"
"12/30/2014","7.5385","7.5613","7.5807","7.5319","","-0.28%"
"12/29/2014","7.5600","7.5686","7.6048","7.5551","","-0.03%"
"12/26/2014","7.5624","7.5743","7.5872","7.5598","","-0.14%"
"12/25/2014","7.5727","7.5796","7.5945","7.5628","","-0.07%"
"12/24/2014","7.5777","7.5781","7.5958","7.5733","","0.01%"
"12/23/2014","7.5772","7.6090","7.6245","7.5735","","-0.40%"
"12/22/2014","7.6080","7.6044","7.6357","7.5999","","0.05%"
"12/19/2014","7.6041","7.6352","7.6560","7.6007","","-0.39%"
"12/18/2014","7.6339","7.6481","7.6802","7.6221","","-0.17%"
"12/17/2014","7.6471","7.7437","7.7478","7.6354","","-1.23%"
"12/16/2014","7.7424","7.6992","7.7802","7.6961","","0.58%"
"12/15/2014","7.6979","7.7108","7.7252","7.6849","","-0.13%"
"12/12/2014","7.7083","7.6813","7.7250","7.6602","","0.38%"
"12/11/2014","7.6788","7.6886","7.7192","7.6547","","-0.11%"
"12/10/2014","7.6876","7.6567","7.6895","7.6326","","0.44%"
"12/09/2014","7.6539","7.6033","7.7029","7.5941","","0.68%"
"12/08/2014","7.6021","7.5519","7.6203","7.5503","","0.62%"
"12/05/2014","7.5549","7.6194","7.6280","7.5476","","-0.81%"
"12/04/2014","7.6169","7.5718","7.6668","7.5591","","0.61%"
"12/03/2014","7.5705","7.6150","7.6229","7.5647","","-0.56%"
"12/02/2014","7.6131","7.6713","7.6762","7.6110","","-0.75%"
"12/01/2014","7.6703","7.6498","7.6947","7.6341","","0.29%"
"11/28/2014","7.6479","7.6537","7.6734","7.6328","","-0.07%"
"11/27/2014","7.6529","7.6781","7.6889","7.6521","","-0.30%"
"11/26/2014","7.6763","7.6550","7.6938","7.6388","","0.30%"
"11/25/2014","7.6534","7.6418","7.6627","7.6102","","0.16%"
"11/24/2014","7.6409","7.5814","7.6437","7.5695","","0.71%"
"11/21/2014","7.5869","7.6783","7.6952","7.5790","","-1.17%"
"11/20/2014","7.6770","7.6825","7.7008","7.6569","","-0.05%"
"11/19/2014","7.6812","7.6743","7.7106","7.6554","","0.11%"
"11/18/2014","7.6730","7.6248","7.6801","7.6202","","0.64%"
"11/17/2014","7.6240","7.6788","7.7053","7.6214","","-0.65%"
"11/14/2014","7.6741","7.6413","7.6907","7.5994","","0.45%"
"11/13/2014","7.6401","7.6204","7.6518","7.6122","","0.28%"
"11/12/2014","7.6191","7.6407","7.6566","7.6079","","-0.26%"
"11/11/2014","7.6391","7.6011","7.6560","7.5907","","0.52%"
"11/10/2014","7.5998","7.6241","7.6555","7.5989","","-0.31%"
"11/07/2014","7.6237","7.5636","7.6354","7.5602","","0.82%"
"11/06/2014","7.5620","7.6340","7.6611","7.5571","","-0.93%"
"11/05/2014","7.6327","7.6719","7.6835","7.6162","","-0.50%"
"11/04/2014","7.6707","7.6369","7.6918","7.6363","","0.45%"
"11/03/2014","7.6362","7.6516","7.6543","7.6057","","-0.25%"
"10/31/2014","7.6552","7.7123","7.7156","7.6320","","-0.72%"
"10/30/2014","7.7110","7.7200","7.7249","7.6719","","-0.10%"
"10/29/2014","7.7184","7.7853","7.8047","7.7188","","-0.85%"
"10/28/2014","7.7843","7.7671","7.8039","7.7544","","0.24%"
"10/27/2014","7.7655","7.7577","7.7830","7.7466","","0.20%"
"10/24/2014","7.7500","7.7394","7.7665","7.7297","","0.17%"
"10/23/2014","7.7369","7.7390","7.7580","7.7184","","-0.01%"
"10/22/2014","7.7380","7.7831","7.7945","7.7314","","-0.56%"
"10/21/2014","7.7816","7.8387","7.8586","7.7820","","-0.70%"
"10/20/2014","7.8366","7.8139","7.8489","7.7959","","0.28%"
"10/17/2014","7.8146","7.8436","7.8616","7.8041","","-0.35%"
"10/16/2014","7.8417","7.8638","7.8690","7.7799","","-0.26%"
"10/15/2014","7.8619","7.7543","7.8941","7.7325","","1.40%"
"10/14/2014","7.7530","7.8116","7.8220","7.7427","","-0.74%"
"10/13/2014","7.8106","7.7478","7.8174","7.7374","","0.89%"
"10/10/2014","7.7414","7.7798","7.7983","7.7282","","-0.48%"
"10/09/2014","7.7788","7.8174","7.8442","7.7633","","-0.48%"
"10/08/2014","7.8162","7.7779","7.8273","7.7469","","0.51%"
"10/07/2014","7.7763","7.7696","7.7858","7.7251","","0.13%"
"10/06/2014","7.7664","7.6793","7.7812","7.6756","","1.09%"
"10/03/2014","7.6829","7.7766","7.7815","7.6738","","-1.19%"
"10/02/2014","7.7756","7.7484","7.7956","7.7428","","0.36%"
"10/01/2014","7.7480","7.7539","7.7594","7.7247","","-0.06%"
"09/30/2014","7.7529","7.8010","7.8079","7.7168","","-0.60%"
"09/29/2014","7.8000","7.7723","7.8207","7.7609","","0.38%"
"09/26/2014","7.7704","7.8241","7.8305","7.7671","","-0.66%"
"09/25/2014","7.8221","7.8426","7.8466","7.7945","","-0.22%"
"09/24/2014","7.8394","7.8856","7.8956","7.8389","","-0.55%"
"09/23/2014","7.8827","7.8903","7.9193","7.8833","","-0.08%"
"09/22/2014","7.8893","7.8771","7.8999","7.8697","","0.16%"
"09/19/2014","7.8768","7.9354","7.9394","7.8774","","-0.72%"
"09/18/2014","7.9341","7.8982","7.9406","7.8791","","0.47%"
"09/17/2014","7.8972","7.9650","7.9699","7.8896","","-0.84%"
"09/16/2014","7.9645","7.9475","7.9871","7.9447","","0.22%"
"09/15/2014","7.9471","7.9604","7.9673","7.9281","","-0.07%"
"09/12/2014","7.9526","7.9228","7.9628","7.9169","","0.38%"
"09/11/2014","7.9224","7.9177","7.9399","7.9065","","0.09%"
"09/10/2014","7.9154","7.9391","7.9480","7.8965","","-0.27%"
"09/09/2014","7.9372","7.9197","7.9520","7.8899","","0.24%"
"09/08/2014","7.9181","7.9477","7.9603","7.9099","","-0.42%"
"09/05/2014","7.9513","7.9458","7.9747","7.9320","","0.07%"
"09/04/2014","7.9454","8.0737","8.0786","7.9307","","-1.61%"
"09/03/2014","8.0752","8.0733","8.0823","8.0619","","0.03%"
"09/02/2014","8.0729","8.0636","8.0776","8.0581","","0.14%"
"09/01/2014","8.0619","8.0709","8.0746","8.0555","","-0.06%"
"08/29/2014","8.0670","8.0956","8.1077","8.0672","","-0.37%"
"08/28/2014","8.0968","8.1047","8.1220","8.0833","","-0.09%"
"08/27/2014","8.1038","8.1023","8.1159","8.0875","","0.04%"
"08/26/2014","8.1006","8.1188","8.1326","8.0992","","-0.21%"
"08/25/2014","8.1177","8.1317","8.1330","8.1094","","-0.34%"
"08/22/2014","8.1452","8.1704","8.1903","8.1323","","-0.29%"
"08/21/2014","8.1691","8.1413","8.1750","8.1361","","0.36%"
"08/20/2014","8.1397","8.1796","8.1863","8.1383","","-0.48%"
"08/19/2014","8.1789","8.2089","8.2114","8.1756","","-0.35%"
"08/18/2014","8.2076","8.2327","8.2373","8.2025","","-0.34%"
"08/15/2014","8.2358","8.2234","8.2450","8.2120","","0.19%"
"08/14/2014","8.2203","8.2237","8.2496","8.2134","","-0.03%"
"08/13/2014","8.2230","8.2329","8.2557","8.2101","","-0.11%"
"08/12/2014","8.2320","8.2367","8.2379","8.2123","","-0.04%"
"08/11/2014","8.2355","8.2499","8.2583","8.2330","","-0.23%"
"08/08/2014","8.2548","8.2347","8.2696","8.2165","","0.26%"
"08/07/2014","8.2334","8.2477","8.2538","8.2184","","-0.15%"
"08/06/2014","8.2460","8.2542","8.2561","8.2168","","-0.08%"
"08/05/2014","8.2530","8.2928","8.2943","8.2428","","-0.46%"
"08/04/2014","8.2915","8.2982","8.3040","8.2844","","-0.08%"
"08/01/2014","8.2982","8.2673","8.3090","8.2618","","0.40%"
